# Program:featureCounts v1.5.0-p1; Command:"featureCounts" "-T" "6" "-t" "exon" "-g" "gene_id" "-a" "./GTF_File/PT_genome_merged_DN001.gtf" "-o" "LHCX_result.txt" "./SamFile/Merged_WT_LL_1.sam" "./SamFile/Merged_WT_LL_2.sam" "./SamFile/Merged_WT_LL_3.sam" "./SamFile/Merged_WT_HL_1.sam" "./SamFile/Merged_WT_HL_2.sam" "./SamFile/Merged_WT_HL_3.sam" "./SamFile/Merged_LHCX_LL_1.sam" "./SamFile/Merged_LHCX_LL_2.sam" "./SamFile/Merged_LHCX_LL_3.sam" "./SamFile/Merged_LHCX_HL_1.sam" "./SamFile/Merged_LHCX_HL_2.sam" "./SamFile/Merged_LHCX_HL_3.sam" 
Geneid	Chr	Start	End	Strand	Length	./SamFile/Merged_WT_LL_1.sam	./SamFile/Merged_WT_LL_2.sam	./SamFile/Merged_WT_LL_3.sam	./SamFile/Merged_WT_HL_1.sam	./SamFile/Merged_WT_HL_2.sam	./SamFile/Merged_WT_HL_3.sam	./SamFile/Merged_LHCX_LL_1.sam	./SamFile/Merged_LHCX_LL_2.sam	./SamFile/Merged_LHCX_LL_3.sam	./SamFile/Merged_LHCX_HL_1.sam	./SamFile/Merged_LHCX_HL_2.sam	./SamFile/Merged_LHCX_HL_3.sam
Phatr3_J20716	9	915390	916758	+	1369	536	549	495	399	620	323	327	1795	290	374	1342	584
Phatr3_J46321	9;9;9	920680;921090;921547	920870;921451;921861	+;+;+	868	494	425	503	272	432	436	358	1879	365	434	1590	882
Phatr3_J36252	9	922057	922356	-	300	30	47	34	13	29	28	32	197	26	49	124	94
Phatr3_J36253	9;9	922936;923175	923156;923985	+;+	1032	42	34	27	29	37	39	26	102	30	89	309	103
Phatr3_EG01114	9;9	924544;924825	924734;924846	+;+	213	0	0	0	0	0	0	0	0	0	0	0	0
Phatr3_EG01122	9;9	925810;926365	926046;926520	-;-	393	0	0	0	0	0	0	0	0	0	0	0	0
Phatr3_J46323	9;9	927664;928173	928045;929556	+;+	1766	5698	3959	4623	2761	4377	2335	3063	14095	2128	2768	9421	7035
Phatr3_EG01094	9;9	929719;930056	929929;930913	+;+	1069	17	7	6	24	61	20	3	31	5	17	34	18
Phatr3_J36256	9;9	933273;934194	934125;934546	-;-	1206	43	34	22	8	23	9	10	113	16	35	140	91
Phatr3_J36257	9;9;9;9;9	934961;935162;935328;935796;936570	935074;935260;935715;936497;937774	+;+;+;+;+	2508	469	476	446	417	648	288	212	1325	212	487	1916	1021
Phatr3_J12788	9;9	940892;942303	942179;942349	+;+	1335	129	160	203	78	118	81	164	453	267	271	872	475
Phatr3_J36259	9	943155	944204	+	1050	115	154	138	126	236	163	86	426	84	150	588	261
Phatr3_J12642	9;9;9	945758;946232;947622	946043;947549;948021	+;+;+	2004	916	897	970	546	724	575	569	3112	574	552	1883	1025
Phatr3_J46328	9	949020	950205	+	1186	668	613	648	447	695	501	520	2748	447	565	2250	1113
Phatr3_J46329	9	950679	951401	-	723	810	809	759	431	790	447	525	2858	466	506	1721	915
Phatr3_J46330	9;9;9;9	952299;952593;953444;954206	952465;953256;954045;954302	-;-;-;-	1530	1062	1004	955	1203	1774	1218	785	4414	678	702	2487	1336
Phatr3_J54558	9	957455	957835	+	381	3360	2627	3345	1754	2660	1946	2132	11008	1711	1121	4238	2123
Phatr3_J46332	9	958569	959189	+	621	169	172	181	135	216	197	139	699	157	129	479	239
Phatr3_J46333	9	959314	961359	-	2046	856	866	904	785	1092	838	567	3159	529	467	1657	944
Phatr3_J27851	9	961753	962172	-	420	1864	1670	1754	2124	2364	3384	1263	7324	1378	711	2713	1418
Phatr3_J46335	9	962524	964084	+	1561	687	548	618	680	959	719	645	3340	553	839	3350	1854
Phatr3_EG01081	9	1001465	1002520	+	1056	0	0	2	2	1	0	0	0	0	8	38	10
Phatr3_J36269	10	21700	22116	+	417	11	10	12	4	15	8	12	54	13	8	38	16
Phatr3_J36270	10;10;10;10;10;10	22669;24569;25127;25478;27262;30268	24473;25044;25332;27184;29114;30385	-;-;-;-;-;-	6165	358	437	432	272	530	294	271	1402	305	382	1346	737
Phatr3_J46336	10;10	30573;31287	31152;32284	+;+	1578	1288	1866	1887	122	191	123	560	2340	401	1412	6428	2806
Phatr3_J54560	10	32419	33999	-	1581	75	54	51	258	373	73	78	265	94	142	467	283
Phatr3_J13005	10	34739	35410	+	672	1036	1044	1013	349	519	338	1009	5145	811	1018	4737	2331
Phatr3_J46339	10	36198	37314	+	1117	204	220	178	132	257	120	183	1002	157	216	829	402
Phatr3_J231	10;10;10;10	37316;39536;40673;42119	39434;40570;41931;42235	-;-;-;-	4530	4097	3886	3933	4020	6962	3546	3437	16007	2665	3820	12831	7554
Phatr3_J36276	10	43066	43890	+	825	37	49	50	64	138	78	23	94	21	103	332	164
Phatr3_J46341	10	44051	46897	-	2847	296	311	302	309	369	320	189	996	272	238	820	391
Phatr3_EG00730	10;10	44556;44771	44741;45067	+;+	483	0	0	0	0	0	0	0	0	0	0	0	0
Phatr3_J46342	10	47824	48780	+	957	219	247	228	309	433	318	199	902	204	289	953	735
Phatr3_J46343	10	49336	49722	-	387	56	40	36	14	16	15	95	443	98	26	125	78
Phatr3_EG00717	10	50902	56379	+	5478	14	12	11	151	170	25	3	9	1	675	2121	1590
Phatr3_J46344	10	57214	58611	+	1398	374	345	338	187	401	221	282	1477	273	334	1242	688
Phatr3_J46345	10	59378	61159	+	1782	22	15	14	55	115	36	16	63	12	29	130	55
Phatr3_J46346	10	61754	63904	+	2151	7	4	1	10	25	13	0	21	2	18	68	34
Phatr3_J46347	10	64213	64980	-	768	536	568	484	188	389	267	468	2131	378	461	1411	742
Phatr3_J36284	10;10;10	65431;65534;66596	65494;66481;68358	+;+;+	2775	1337	1285	1365	1136	1848	896	491	2108	392	426	1165	1296
Phatr3_J46348	10	69093	70304	+	1212	184	172	176	206	330	156	169	911	131	214	791	487
Phatr3_J50961	10;10	71005;72084	71965;72709	+;+	1587	1653	1554	1654	1029	1623	1173	1178	6561	1111	968	3657	1822
Phatr3_EG00752	10	73719	74258	+	540	7	5	5	3	3	1	2	19	1	10	13	15
Phatr3_EG00762	10;10	75489;75749	75707;75850	-;-	321	0	0	0	0	0	0	1	0	0	0	2	2
Phatr3_J36287	10	76894	77949	+	1056	10	15	7	5	13	4	2	19	6	7	20	18
Phatr3_EG00761	10	78292	79719	-	1428	457	500	504	298	542	383	374	1903	329	352	1081	561
Phatr3_J20740	10	80318	82873	+	2556	1237	1396	1555	1876	2709	2895	1020	4917	875	648	2343	1434
Phatr3_J36289	10	83271	84815	-	1545	2	1	3	10	9	8	1	1	0	5	19	6
Phatr3_J46351	10	85946	87532	+	1587	248	293	322	289	489	333	179	1116	208	369	1292	606
Phatr3_EG02290	10;10	87750;89986	89819;90249	-;-	2334	272	289	308	458	598	511	154	772	173	211	661	381
Phatr3_EG00748	10;10	87811;88167	87996;89120	+;+	1140	0	0	0	0	0	0	0	0	0	0	0	0
Phatr3_EG00741	10;10	89628;90053	89853;90231	+;+	405	4	0	2	3	5	5	0	6	3	3	9	3
Phatr3_J46353	10	90982	92019	+	1038	287	250	256	247	352	224	157	1124	163	262	973	454
Phatr3_EG00766	10	92157	93080	-	924	70	47	43	84	123	79	38	254	41	70	242	156
Phatr3_EG00780	10;10;10	93532;94142;95243	94010;94940;95266	-;-;-	1302	16	30	29	17	26	28	5	30	12	5	9	23
Phatr3_J36293	10;10	93586;94101	93966;94877	+;+	1158	21	32	40	23	17	13	8	53	27	7	23	33
Phatr3_J1813	10;10;10	95933;96203;97012	96104;96817;97889	+;+;+	1665	437	503	499	573	912	552	489	2192	480	422	1632	824
Phatr3_J13053	10	98060	101107	-	3048	396	446	495	421	575	482	326	1559	365	396	1152	767
Phatr3_EG00732	10;10	99774;99923	99917;100483	+;+	705	0	0	0	0	0	0	0	0	0	0	0	0
Phatr3_J46356	10;10;10;10	101835;104165;104318;104464	104086;104227;104389;105922	+;+;+;+	3846	1675	1626	1665	1161	1753	1232	1414	6525	1271	1151	4141	2152
Phatr3_J27877	10;10;10	106211;108016;108415	107605;108102;108498	-;-;-	1566	22050	21709	23534	22724	29935	19101	15005	77904	14930	5607	20609	11191
Phatr3_EG00723	10;10	107109;107239	107221;107611	+;+	486	0	0	0	0	1	0	0	0	0	0	3	0
Phatr3_J20755	10;10;10	109197;109825;110379	109717;110281;110930	+;+;+	1530	478	421	449	129	211	93	559	2933	523	367	1276	602
Phatr3_J46359	10;10	111463;112402	112372;112565	-;-	1074	1513	1329	1367	949	1444	416	1156	5822	969	1445	4953	2526
Phatr3_J46360	10	113610	114752	-	1143	265	211	213	160	238	149	177	939	177	199	669	341
Phatr3_J36301	10;10	115782;116581	116486;116862	+;+	987	392	348	322	218	388	211	309	1666	256	271	979	483
Phatr3_J46361	10	117231	119186	+	1956	299	272	306	215	404	215	247	1097	180	295	1217	538
Phatr3_J20757	10	119308	120603	-	1296	145	152	199	75	99	71	72	254	63	428	1875	706
Phatr3_J46363	10	121067	121981	+	915	413	393	363	573	627	574	392	1924	264	416	1589	734
Phatr3_J46364	10;10;10	122133;122512;122770	122404;122626;123018	-;-;-	636	590	520	564	487	820	492	443	2434	454	609	2727	1182
Phatr3_EG02285	10;10;10;10	123404;124059;125222;125852	123962;124797;125754;127847	+;+;+;+	3827	585	539	566	378	573	424	455	2410	469	436	1407	715
Phatr3_EG00771	10	127022	127843	-	822	0	0	0	0	0	0	0	0	0	0	0	0
Phatr3_EG00778	10;10	128191;128593	128297;128755	-;-	270	227	238	255	386	458	409	251	1143	179	133	538	315
Phatr3_J36309	10	129265	130836	+	1572	267	378	324	312	574	354	223	1141	156	731	2611	1701
Phatr3_EG00756	10;10	129732;130046	130023;130155	-;-	402	0	0	0	0	0	0	0	0	0	0	0	0
Phatr3_J36310	10;10;10;10;10;10	131341;131627;131823;132098;132462;134206	131528;131749;132027;132373;134139;134474	-;-;-;-;-;-	2739	62	76	67	166	428	126	25	112	28	290	854	449
Phatr3_EG02289	10;10;10;10;10;10;10	134935;135121;135302;135507;135788;136149;137915	135035;135225;135424;135711;136063;137805;138180	-;-;-;-;-;-;-	2733	939	914	955	775	1267	491	933	4374	784	1983	6310	3599
Phatr3_J46370	10	139037	140365	-	1329	26	33	14	10	49	15	34	191	33	64	254	126
Phatr3_J46371	10	140964	142520	+	1557	328	290	359	619	697	741	318	1656	240	372	1314	691
Phatr3_J46372	10;10	142541;144488	144382;144709	-;-	2064	237	260	295	253	427	309	187	942	204	279	959	494
Phatr3_EG00773	10	144978	145172	-	195	59	52	60	71	74	34	42	158	38	43	241	95
Phatr3_J46373	10;10	145413;145864	145781;146471	+;+	977	106	95	86	77	184	63	66	378	69	141	591	305
Phatr3_J6732	10	147719	149107	+	1389	270	234	219	253	370	233	207	1000	215	380	1519	614
Phatr3_J46375	10	149603	150814	-	1212	402	474	565	291	368	503	463	1955	470	2466	9709	2894
Phatr3_J46376	10	151405	152838	+	1434	560	479	468	396	591	360	422	2098	334	1007	3478	1412
Phatr3_J46377	10	152976	154448	-	1473	426	244	412	117	186	170	580	2237	553	645	2155	907
Phatr3_J46378	10	154816	157044	+	2229	169	116	159	133	226	103	105	693	156	203	867	337
Phatr3_J36322	10;10	157592;158999	158904;159149	-;-	1464	692	756	1025	555	859	465	896	5428	846	1105	3648	1750
Phatr3_J36323	10;10	162997;164496	164413;164536	-;-	1458	25	26	11	35	101	20	4	49	8	61	205	115
Phatr3_J13004	10	164999	165514	+	516	89	119	125	122	203	74	136	649	118	228	825	386
Phatr3_J46380	10;10	165888;166219	166140;166664	-;-	699	202	204	231	165	226	160	107	450	129	114	340	255
Phatr3_J46381	10;10	166999;167350	167157;168199	+;+	1009	1458	1379	1283	1491	2505	1480	1212	5079	1022	1406	5293	2667
Phatr3_J46382	10	168536	171397	+	2862	1306	1394	1633	1396	2156	1048	1061	4713	777	1487	4911	3058
Phatr3_J46383	10	172191	173637	+	1447	341	293	286	290	401	238	238	1207	209	344	1210	650
Phatr3_EG02292	10;10;10;10;10	173681;174200;176719;177079;178119	174127;176426;176740;178027;178583	-;-;-;-;-	4110	3004	2896	3131	1471	2267	1162	3046	14420	2555	3808	13158	5951
Phatr3_J50964	10;10	180230;180755	180681;181718	+;+	1416	1664	1579	1714	761	1123	834	1481	7048	1180	976	3853	2029
Phatr3_J46387	10;10;10;10;10;10;10	182275;183197;183506;183691;184283;184839;185101	182861;183420;183582;183933;184386;185032;185543	+;+;+;+;+;+;+	1872	747	629	600	465	818	452	576	3121	429	537	1819	825
Phatr3_EG00727	10;10	185799;185889	185873;186191	+;+	378	5	13	6	10	15	12	10	48	7	7	42	14
Phatr3_EG00738	10;10	186249;186338	186323;186460	+;+	198	2	0	2	0	1	0	0	2	1	3	6	1
Phatr3_J27889	10	187050	187883	+	834	92	66	111	32	88	46	95	457	108	163	548	193
Phatr3_J46389	10	188514	190556	+	2043	1543	1410	1414	1366	2287	1275	1320	6105	1265	1416	5104	2607
Phatr3_EG00722	10	190990	192390	+	1401	644	707	707	368	592	344	424	1995	353	338	1059	621
Phatr3_J46390	10;10	193314;193842	193769;195056	-;-	1671	934	931	937	797	1196	742	886	3635	686	792	2816	1331
Phatr3_J13205	10;10	195731;198279	198214;199973	+;+	4179	1555	1554	1685	1208	1838	1217	1305	6315	1087	1327	4481	2532
Phatr3_J46392	10	202318	203319	-	1002	0	0	0	0	0	0	0	0	0	0	0	0
Phatr3_EG00733	10;10	202318;204000	203451;204175	+;+	1310	95	103	100	106	140	71	72	267	26	77	203	292
Phatr3_J36337	10	204461	207163	+	2703	889	773	739	717	1283	594	347	2072	373	452	1430	1263
Phatr3_EG00768	10;10	205096;205506	205493;205773	-;-	666	0	0	0	0	0	0	0	0	0	0	0	0
Phatr3_J54569	10	207257	208933	-	1677	173	210	188	78	215	69	172	901	149	320	1431	458
Phatr3_J13158	10	209770	210315	-	546	272	289	261	285	431	348	242	1002	188	199	709	353
Phatr3_J46394	10	211807	213828	-	2022	3222	2381	2841	4051	5546	4470	3044	15730	1745	1870	6608	3835
Phatr3_J46395	10;10	214414;214646	214531;215344	+;+	817	223	297	313	17	36	49	28	123	47	147	605	211
Phatr3_J1859	10;10	216178;216904	216822;218052	+;+	1794	653	559	514	621	900	517	703	3918	614	637	2381	1280
Phatr3_J20773	10;10	218342;219948	219777;219966	-;-	1455	2431	2397	2580	2878	4480	3750	2018	9869	1505	1187	4848	2551
Phatr3_J46398	10	220893	222032	+	1140	258	250	266	278	404	291	184	1077	301	294	1185	501
Phatr3_J46399	10	222357	223583	-	1227	421	454	531	252	485	426	267	1416	388	297	1097	451
Phatr3_J46400	10;10	224405;225150	225039;226449	+;+	1935	301	322	322	395	479	513	310	1409	299	485	1728	981
Phatr3_J36347	10;10	226551;227895	227789;228062	-;-	1407	210	211	314	84	120	237	68	243	68	323	1255	530
Phatr3_EG00728	10;10	226564;226644	226608;227336	+;+	738	0	0	0	0	0	0	0	0	0	0	0	0
Phatr3_J46402	10	228929	230435	+	1507	228	215	286	285	378	324	172	920	166	220	770	470
Phatr3_J46403	10;10	230598;231191	231087;231621	-;-	921	235	210	230	48	84	52	183	1111	180	157	516	287
Phatr3_J20779	10	231990	232894	+	905	242	164	182	55	105	46	216	1313	191	210	768	412
Phatr3_J46405	10	234493	236947	+	2455	317	439	435	327	442	376	261	1239	303	387	1444	734
Phatr3_EG00763	10;10	234756;234970	234924;235469	-;-	669	0	0	0	0	0	0	0	0	0	0	0	0
Phatr3_J46406	10;10	237325;238945	238699;239027	-;-	1458	1197	1134	1216	1060	1502	1055	1641	6171	1523	3598	11771	5436
Phatr3_J27905	10	240082	241338	-	1257	1519	1730	2087	2935	3835	3511	1438	6605	1173	1141	4341	2274
Phatr3_J46408	10	241750	243033	+	1284	244	249	246	179	308	281	198	902	170	151	621	302
Phatr3_J46409	10	243504	245085	+	1582	276	245	227	212	349	223	223	1298	206	297	850	499
Phatr3_EG00757	10;10	244108;244496	244469;244688	-;-	555	0	0	0	0	0	0	0	0	0	0	0	0
Phatr3_EG00735	10;10	245289;245533	245369;246305	+;+	854	14	13	12	8	32	13	10	30	2	12	65	22
Phatr3_EG00765	10;10;10	245519;246652;248271	246210;248199;249138	-;-;-	3108	72	85	74	68	157	59	42	293	38	121	345	181
Phatr3_J36356	10	249859	251196	-	1338	720	686	711	253	379	250	465	2292	423	256	910	411
Phatr3_EG00725	10;10	250328;250422	250380;250998	+;+	630	0	0	0	0	0	0	0	0	0	0	0	0
Phatr3_J46411	10;10	251763;252426	252313;253381	+;+	1507	405	309	373	698	836	812	519	2236	466	1140	4354	1979
Phatr3_EG00777	10	253615	254706	-	1092	68	63	67	29	55	16	63	378	60	133	355	157
Phatr3_EG00726	10	255029	256822	+	1794	320	286	327	271	397	287	220	1155	208	270	981	497
Phatr3_J36358	10	257793	258857	-	1065	115	91	122	52	65	43	83	417	83	40	107	62
Phatr3_EG00746	10;10	258171;258426	258413;258902	+;+	720	24	20	18	10	6	8	12	54	8	1	12	16
EPrPhatr3G00000013170	10	259744	259830	-	87	5	3	3	3	7	14	1	45	2	1	24	4
Phatr3_J36359	10	260231	261187	+	957	284	276	265	189	236	262	220	1011	194	210	715	351
Phatr3_J54574	10	262149	262919	-	771	131	214	234	117	149	70	1032	3312	858	310	1448	642
Phatr3_J46415	10;10	264042;264522	264370;265074	-;-	882	101	120	126	63	79	93	107	381	91	118	396	194
Phatr3_J36362	10	265620	266588	+	969	139	101	129	185	305	297	94	431	114	268	935	436
Phatr3_EG00750	10;10	266638;266732	266707;267396	+;+	735	26	21	21	15	19	23	15	65	15	14	63	21
Phatr3_J20787	10;10;10	266728;267575;268622	267343;268353;268648	-;-;-	1422	1094	1062	1272	1109	1448	1416	725	3343	576	1169	3984	2428
Phatr3_J46417	10;10	269062;269522	269332;270846	+;+	1596	913	968	1000	1011	1671	1288	625	3202	613	1709	6169	2753
Phatr3_J46418	10;10	271010;272413	272314;272511	-;-	1404	605	440	558	276	426	582	609	2608	472	543	2109	936
Phatr3_J46419	10;10	272841;274927	274837;275487	+;+	2558	318	384	377	241	378	263	266	1242	247	384	1240	793
Phatr3_J46420	10	275606	279475	-	3870	1484	1449	1429	886	1538	1192	1139	5787	1153	1033	3639	2011
Phatr3_EG02286	10	280353	283784	+	3432	10159	10979	10337	3239	15717	24636	8121	51840	5069	2771	9509	8515
Phatr3_EG00755	10;10	280971;281473	281440;281578	-;-	576	0	0	0	0	0	0	0	0	0	0	0	0
Phatr3_EG01997	10;10	283878;285246	285187;285603	-;-	1668	783	855	755	727	1115	720	618	3074	627	623	2060	1113
Phatr3_EG01999	10;10;10	285674;286047;286489	285979;286427;288441	-;-;-	2640	509	573	620	521	856	598	397	1739	406	370	1307	907
Phatr3_J46423	10;10	289125;289454	289246;291010	+;+	1679	1438	975	1143	693	1077	629	1388	6778	1098	1405	5632	2725
Phatr3_EG00740	10;10	291204;291646	291410;291711	+;+	273	100	63	61	106	127	64	72	371	78	75	257	146
Phatr3_EG00737	10;10	292016;292278	292272;292379	+;+	359	466	321	291	90	140	107	403	2024	363	171	712	307
Phatr3_J1196	10;10;10;10	293545;293810;294160;295019	293717;294094;294933;295862	-;-;-;-	2076	112	44	90	63	126	66	63	266	67	137	482	275
Phatr3_J46424	10	296670	297686	+	1017	608	571	518	523	764	482	498	2606	435	495	2310	1077
Phatr3_J46425	10;10	298125;298869	298788;300481	+;+	2277	541	539	535	555	878	546	445	2305	372	534	1767	1024
Phatr3_J27923	10;10	301394;301866	301777;303513	+;+	2032	2818	2283	2612	2571	3517	1898	2346	10515	1992	2387	8729	5496
Phatr3_J13076	10;10	303677;304024	303946;304701	-;-	948	1105	1611	1555	198	744	2242	711	4319	612	556	1763	1719
Phatr3_J46428	10	306539	307654	+	1116	786	843	791	477	716	536	820	4124	656	834	3303	1544
Phatr3_J36377	10	308586	309593	+	1008	77	108	91	62	128	98	49	240	36	52	133	88
Phatr3_J46429	10	309756	310694	-	939	386	402	382	292	429	409	285	1423	281	239	1032	512
Phatr3_J46430	10;10	311232;311643	311442;313679	+;+	2248	705	788	729	599	999	581	563	2720	529	537	1792	979
Phatr3_EG00739	10;10	313913;314405	313933;315109	+;+	726	11	15	14	55	102	23	90	340	66	95	326	176
Phatr3_J46431	10	315667	318762	-	3096	162	216	210	752	1360	823	103	457	86	397	1328	841
Phatr3_J36381	10;10;10	319836;320691;321693	320549;321527;321779	-;-;-	1638	190	166	191	281	463	325	214	1068	204	289	891	452
Phatr3_J13088	10	321963	323681	+	1719	2055	1857	1993	2683	4130	3540	1687	8423	1311	1468	5685	2859
Phatr3_J36383	10	323791	324444	-	654	422	375	371	455	583	667	338	1606	272	152	567	290
Phatr3_J46433	10;10	325450;325745	325565;326133	+;+	505	5539	5402	5521	685	1104	1546	3095	14642	2432	1038	4870	1618
Phatr3_J46434	10	327042	329012	+	1971	1333	1266	1363	1117	1736	1750	769	3796	731	763	2811	1555
Phatr3_J36386	10	329146	329928	-	783	226	196	213	245	395	224	201	1093	129	204	609	299
Phatr3_EG00758	10;10	330629;330921	330844;331046	-;-	342	0	0	2	5	1	0	0	2	0	0	3	1
Phatr3_J46435	10	330678	332571	+	1894	440	426	396	422	638	275	405	2043	331	305	965	530
Phatr3_J46436	10;10	332682;333549	333475;334635	-;-	1881	1568	1780	1928	1894	2875	1586	1071	5631	910	1772	6312	4082
Phatr3_J20809	10;10	335277;335677	335575;336725	+;+	1348	359	283	327	817	1068	803	501	2087	316	1041	4038	1954
Phatr3_J36390	10	336805	337536	-	732	377	346	324	368	777	488	729	3509	376	327	1459	805
Phatr3_J46438	10;10	340064;341529	341449;342003	+;+	1861	1781	1518	1465	1538	2282	1809	1333	7046	1031	1211	4863	2853
Phatr3_EG02291	10;10	342021;343045	342801;344267	-;-	2004	779	533	684	778	1308	498	1003	4854	672	1032	3802	1878
Phatr3_J36394	10	344828	345775	+	948	891	844	838	881	1354	656	420	2416	385	427	1387	1157
Phatr3_J46440	10	345965	349057	-	3093	1186	1156	1159	1036	1783	1346	1011	5009	892	814	3087	1682
Phatr3_J13096	10;10	349634;349876	349757;350387	+;+	636	394	399	405	215	316	231	304	1744	342	304	1164	628
Phatr3_J36397	10;10	350619;352218	352173;352936	-;-	2274	947	833	857	780	1223	882	764	3549	626	643	2693	1252
Phatr3_J36398	10	353679	354839	+	1161	130	157	165	202	246	168	113	682	116	202	617	298
Phatr3_J13001	10;10;10	354954;355802;356648	355726;356539;356774	-;-;-	1638	3392	3175	3921	1081	1763	1617	4698	21588	4059	5107	20041	8588
Phatr3_J46444	10	357375	358082	+	708	2707	2557	2830	1748	2566	1755	3850	20165	3009	4360	15200	6807
Phatr3_J46445	10	358282	358920	-	639	525	530	505	271	506	196	1181	5303	982	591	2534	1281
PTsRNA00006a	10	360185	360215	-	31	10	2	4	6	9	5	5	25	4	5	22	6
Phatr3_J36402	10	360289	360906	-	618	283	331	296	298	434	264	232	1200	235	195	861	450
Phatr3_J36403	10	361415	362038	+	624	1223	1215	1123	1250	2125	859	915	4268	563	1222	4168	2825
Phatr3_J46446	10;10;10	362267;362714;364336	362692;364153;364428	-;-;-	1959	418	408	426	456	799	318	381	1960	240	543	1990	1217
Phatr3_EG00753	10;10	365408;365428	365422;365718	+;+	306	1	0	0	0	1	0	0	0	0	0	1	0
Phatr3_J36405	10;10;10	366186;366504;366893	366473;366866;367363	+;+;+	1122	0	1	0	0	0	0	0	0	0	2	12	5
Phatr3_J46447	10	368702	369496	+	795	179	164	182	118	211	201	109	513	93	149	501	256
Phatr3_J46448	10	370128	370973	+	846	1387	932	1056	2987	4408	6674	1153	5018	762	3129	10287	5436
Phatr3_EG00731	10	371548	375222	+	3675	1619	1490	1534	1335	2069	1211	1259	6599	950	1504	4836	3011
Phatr3_J50971	10;10	375403;376208	376092;377035	-;-	1518	1038	930	1159	632	837	731	878	4291	884	636	2154	1114
Phatr3_EG00747	10;10;10	377428;378046;378894	377938;378781;379111	+;+;+	1465	446	331	392	169	196	321	324	1968	312	113	409	209
Phatr3_J46451	10;10	379162;379995	379920;380399	-;-	1164	459	394	387	365	510	275	335	1842	221	439	1693	807
Phatr3_J5808	10;10	380966;381726	381666;381846	-;-	822	274	255	254	253	451	232	227	1349	211	355	1111	550
Phatr3_J46452	10	382242	383873	+	1632	1223	1208	1225	1568	2391	1873	1161	5405	825	799	2828	1501
Phatr3_J46453	10	384030	385346	-	1317	571	554	700	492	732	861	431	2092	463	263	1049	491
Phatr3_J46454	10;10;10	385998;386205;387084	386057;386954;388113	+;+;+	1840	2592	2792	3671	1337	2024	2857	1596	7806	1523	748	3413	1469
Phatr3_J46455	10;10;10	388259;388640;389301	388593;389051;389405	-;-;-	852	739	612	673	563	967	674	663	3318	515	372	1506	740
Phatr3_J46456	10	390097	391086	+	990	179	203	180	87	161	83	127	782	132	134	527	229
Phatr3_J46457	10	391158	393971	-	2814	1144	1188	1190	895	1270	797	1039	5899	978	975	3652	1609
Phatr3_J46458	10	394801	397035	-	2235	2094	1876	1821	998	1783	1173	741	3686	690	750	2228	1800
Phatr3_J12984	10	398145	400928	+	2784	4393	3807	4386	3787	6311	3257	3089	14169	2081	3670	11694	7790
Phatr3_J46460	10	401549	405917	+	4369	992	1104	1039	1139	1664	1222	891	4463	733	1073	3460	1958
Phatr3_J36420	10;10	406579;407023	406944;407340	+;+	684	678	577	632	593	798	887	450	2570	414	423	1735	823
Phatr3_J46461	10;10;10	407435;408145;408577	408043;408479;408913	-;-;-	1281	632	657	783	699	859	1420	517	2759	598	504	2055	900
Phatr3_J27956	10;10	409415;410225	410071;411722	+;+	2155	1177	1075	1218	1420	2154	1764	884	4621	724	995	3910	1827
Phatr3_J36423	10	412096	413100	+	1005	194	180	193	156	230	208	122	585	106	115	456	231
Phatr3_J36424	10;10	414170;414701	414668;415008	+;+	807	162	111	133	124	211	70	164	894	113	217	724	379
Phatr3_J36425	10;10	415533;415707	415634;416048	+;+	444	844	600	633	597	959	404	1004	6053	698	890	3427	1528
Phatr3_J36426	10;10	417186;418146	418025;418181	-;-	876	487	577	556	568	825	493	576	3017	498	418	1417	850
Phatr3_J46464	10	419289	420542	-	1254	364	372	409	344	500	282	430	2169	362	457	1656	832
Phatr3_J46465	10;10	421401;422360	422188;422606	-;-	1035	451	604	395	475	1090	491	564	2371	356	608	2270	1121
Phatr3_J20833	10	423337	424251	+	915	428	381	403	224	369	255	401	2265	416	320	1338	605
Phatr3_J12981	10	424293	426332	-	2040	566	583	594	552	952	604	460	2320	351	588	1678	975
PTsRNA00005a	10	426940	426959	-	20	0	0	0	0	1	0	0	0	0	0	0	0
PTsRNA00005b	10	427022	427039	-	18	0	0	0	2	0	1	0	1	1	0	4	2
Phatr3_J46468	10;10;10	427467;427952;428238	427847;428122;428684	-;-;-	999	770	679	730	346	476	403	676	3755	529	461	1725	741
Phatr3_J20837	10;10	429043;429192	429103;430756	+;+	1626	265	249	273	313	453	278	180	1039	192	262	1005	500
Phatr3_J46470	10;10	430912;432383	432264;432580	-;-	1551	846	934	1068	1251	1724	1173	828	3998	783	1072	3468	1974
Phatr3_J36434	10	434191	434550	-	360	969	903	713	757	1285	658	909	5078	618	710	3200	1289
Phatr3_J36435	10	435056	435805	+	750	195	155	159	129	274	205	349	1412	384	223	907	420
